deposit_address,confidence,deposit_address_validator_count,withdrawal_addresses,avg_activation_epoch,related_withdrawal_address_validator_count
0x113fc0c230396fe80f63053cbe469974684c677e,0.63356663,9,[0x6116d88e16f4ec47fc3b95e1efcd05e2e25ca20f],155776,9
0xb16975577cde7b5d136814ca9f6a9e9ba7d1dc90,0.6334893,1,[0xfe055cc0920ab73c72e7cc9e79c5abfb4547b909],74024,1
0x4115d2a082c94c44687ed246849d2e8f71f99cab,0.6334798,3,[0x94ae928f2d82f98e7d7f5030acd7155912d87ba7],64208,10
0xac357895ec30e9a0c90cca9b8e9d12f120d94b4b,0.6333899,2,[0x4e2bed14da74e0be679066f3542617d152e114a7],151402,2
0xa353d66bbea2981ec8c48ea3688e2b84a2ddd5c2,0.63337241,4,"[0xce9d27dbf6e740894a1b2f7778bb5978ff132697,0x44720a1c41e259390db787a286266e9c55569c76,0x2696eb5e03acd329c55a06788adf119943d2cddd,0x1fb287494a239c6728c0cb1adab42472721461e8]",53150,4
0x947ec1384d6298de472d31d8f72c87d404161bc4,0.6333418,1,[0xc3687761b01ef559c03cffbcbff1f7fdc261aff1],28342,1
0x2322310c6f6341bc072cb48928326efe8d8f4360,0.63311906000000007,2,[],0,
0xf02aa36e60226a37a9993190a2b2e736a736c79d,0.6330151,1,[0x9da870ce24d5ee8eeeba9a539cf4495b1b797c09],48941,1
0xf2d8a8962cd045eb61a15c47036e645ac53c50eb,0.6329625,2,[],88361,
0x00326b76411f884c1602274c69f7bc9b77a280d7,0.63278365,1,[0x06bd66d34a000e2258228550aa1dd68af985249a],166892,1
0xeed151fd3d484592c359cf8177d72c5d5ef0e54a,0.6327296,1,[],116999,
0x4ea8d2c83e962973f2866d65d4a22d453e7499cb,0.63272475,15,[0x4ea8d2c83e962973f2866d65d4a22d453e7499cb],4426,15
0x8013ccf525b4b9cabf6f19846d409c9d8bc820b5,0.63256043,3,[],0,
0x21faeffa210377680528af8235d61970f2f1da3c,0.63252723,1,[],21576,
0xb00f22ae6a300e03265dec8e155e179664fe1b57,0.6323779,1,[],154089,
0xb736148e99b1b0bf7e8be4dcd33466b855db44fd,0.6323738,2,"[0xb3e70fbb40191b8663d787f8e678e6a057a19d47,0x8faad201321f51c6cb1a1e89cdcb61d5a0ebc9da]",91274,2
0x456d310480c6039ddc084ecc1f335aef0b28314f,0.6323615,1,[],441,
0x7a10bc73188a4b3da0fcbbbdeda3e0c6d6259acc,0.6320972,3,[0xb17d12f59fd70f034c6e4fd6666781422e8e5cf7],0,3
0x56bc8300a70893c648d400811cef668fa105231f,0.63175106,1,[],6798,
0xe5eb47f536e4d164cf72667c4454a047ea85e156,0.63162857,1,[0xdb8ff2cfe3095e78931ef50da95cef646316b91f],1203,1
0x1af5f97e6e3cb17444f387c92ed1d4a6e30d17a7,0.63160926,1,[0x0e7e7c4ba62592301bd14513bd95c8358846b88a],20922,1
0xe799dd7f0d3bef66f6c81b6b45b58696b3ee3986,0.63129616,1,[0xe799dd7f0d3bef66f6c81b6b45b58696b3ee3986],61569,1
0x4383a178779f3ffc8a7079b17ab5636314fa9ea4,0.63117534,6,[0x4383a178779f3ffc8a7079b17ab5636314fa9ea4],67051,6
0xd65145a94470745877beb89bc2dcee2cac3d5b1c,0.63114196,1,[],3696,
0xf2b463cbeafa8586364bee3d2c113587553ddab8,0.63100718,16,[0xdd216d8ddabb2e4719410821cf32ce8556bc9eb1],78262,24
0xb01736d36b067f62a42e2b13cd9c7fda12f3f5f8,0.63099977,10,[0x452c2b65b563faa563f05971ec45bf4a0976dab6],43260,10
0xbff3eeda0090976e001dcd16eb78f53a555ff936,0.63093215,1,[0x23262a6060ba4e840344f0d28e51647f6f11a63d],0,1
0xb85e58134b52ba42f57474ba1368fd75734ef054,0.63085775,1,[0xd83da1d73cfa6759fd1fbf185c9b0b7a19866759],0,1
0x27f3006aba76cd9284f611abc2799a01d2b6ec9a,0.6308441,2,[0x27f3006aba76cd9284f611abc2799a01d2b6ec9a],0,2
0xa37bb220bae66b64e53565c200b15665a5a2f52b,0.6304198,1,[0xfc1e9b173e672b47a3508f916b7ec84f783da8ed],234,6
0x814fb24b36014beafeea5b57b14b2e953bed1186,0.63031194,23,[],2324,
0x579820a987b6a7e57d2833293117ac36df1d2ac8,0.6303033,2,[0x579820a987b6a7e57d2833293117ac36df1d2ac8],120012,2
0xf2e96acf4ec3656672e617ea461e9064f185b3d5,0.63027453,1,[0xf2e96acf4ec3656672e617ea461e9064f185b3d5],72744,1
0x9b86e1968fd5f090b6df229a1f37acd915bb08e4,0.63019806,1,[0xe21e4110a93a31e8936a910deb4704ff45aea97c],83569,1
0xba6a0484dfa69755a7111f5e837d18a5f9cb95d9,0.63017662,1,[0xba6a0484dfa69755a7111f5e837d18a5f9cb95d9],77224,1
0x335357f9815574dad55c600fd866955a6b92d1b3,0.63008248,1,[0x1e22eedf5378a4921e7d1de74d1650261d694197],22192,10
0x77c31214de11c1f594cd85d4df7e4868467099f7,0.6300658,1,[0xface133739341f08500fd40003ba86ff30581c63],149117,1
0xe0cceefb454c1ea3753277cd74bc18a6349a6736,0.62974495,1,[0x668eaef97c0b4fe4664f5f433ef827c010ed56fe],13548,1
0x0ddb73a04c218b533b78237d47e85f84037afc51,0.62967765,1,[0x0ddb73a04c218b533b78237d47e85f84037afc51],0,1
0x539d408538cd3048784ea74c2bd4815dc93f7c09,0.62950665,3,[0x2bb8669c737c831cccf1091c505aff7e0eb62286],6154,3
0xa786307eba2902e0d85af8b4c2629128aaef7f0d,0.62917316,1,[0x1ff3fc05a3ed926744bc9a87b2a350d8ce14518c],111304,8
0x44d4afc7baf2ff03c3ebf550927e0d5f6e85b7e5,0.62906298,1,[],110305,
0xefe2fcd9ad453eb59078fd06c7f9831168412749,0.62903298,1,[0x85ed8c91dcd75e4f275804947a9f269ce4c8b7cd],36510,1
0xd71c5c88e88b73bd92763eb0fba2144092880228,0.62882642,9,[],0,
0xc32330e4f2523d03e74a2878c5e890ed4e9b773c,0.62875792,10,[0xa5c8ed8bad0305b2190a9553a100ee999f4f3ed5],0,20
0x8d42c0833939c65b3688c7e03fe39fb0eeca5cb0,0.62865174,2,[0x195c19f3fea9ffe4ebe92fa7a58bb82814df9aaf],56757,2
0x6290663b4f40c416163200707c95c91268bc42dd,0.62856488,1,[0x475634b66dbc8b4e476fd427bbae890a668f2d9e],144963,1
0x0d019414ac7dd7e8262ae7dc9efcc6bde050b0dd,0.62856111,1,[0x0d019414ac7dd7e8262ae7dc9efcc6bde050b0dd],101616,1
0x45a551543362461482c0a5eee033d149c1d04dd6,0.6285265,1,[0xe22550d353b441dbaaf5cf8d759380f690299216],147578,1
0x8c2b704a2b004287e561ecc1d4ee2f21d4b5c22e,0.6283941,1,[0x7600df8cea696a9671aa9025c1eda5d5ce9631e4],155464,1
0xb3866449ae4ad899ba41863f4bfc528cb10ac6ce,0.6281928,2,[0x009481b65d598eefb9dd181c0b3e301e57b78fd9],14978,2
0xc8e0d16e17a386fea72aeab06cff2fa300f7b639,0.62804174,1,[],65691,
0x3b31986844327b1f14f694064fc3f299e4066417,0.6279281,1,[0x60817ec0b92f00d0114fc0b513bfe3e10522eac9],78703,1
0x88a8f68de41d3532930df8f7a1db2b972a525bdf,0.6279185,1,[0x88c16c2e6487f6d948dfbc4bae4d949927301448],1036,1
0x8b33c4987c3d2329dbd7e9066da78e0ac67d3095,0.6278933,2,[0x8b260140430c16ff65df870bd192e1ee587462b7],17109,10
0x9324999259140c312cd45508d6e1600d4cf68ec6,0.62778875,8,"[0x02c045b84efcc8883a3b0c2fde8df114c8b01fe0,0x2bdc75e72e70d02bc4e6a7c2335894aae88dfcc6,0xe4c5e0a25843e762044cffafceda536822895c75,0x5e796d4fff332774761536549cb4a7e06f386895,0xd67acca860d28cc94bfa83fb4465186710c357d4,0x4dca9b932fba97bc9637e1366adee988d952b20c,0xe18807626b24f54f949eb02a77634edf121f5bec,0x0af42ac32b1f6cad3c3953262faccf89d085b672]",128579,8
0x435a03ef873e11232bb62b7e9568296fb1355d95,0.62768066,1,[0xbeab50d68fae1cfef66c4ddc74569b52fe58ae97],0,1
0x8bc7c57abc882eba76149a46acba5730d46c3017,0.62765664,2,[0x6ef0451ed967a58477e6a04a497fc24143ffa4f9],164361,2
0x135bcdedf2f67dc26ed37d7c97e3895cdd12c56d,0.62759972,20,[],51542,
0x5e29690f587d6804fed489641ea5524d9545bd14,0.6275869,3,[0xa929971e1d3dae05ed2ae585b571e31ac70b68a2],38446,3
0xcd41d876551c8ff69cda95c2b7c8e04aa3ace523,0.62748769,20,[0xcd41d876551c8ff69cda95c2b7c8e04aa3ace523],37421,20
0xb312b6af4e890ad49327c02e60b53d6a535ba740,0.627371,1,[0xb312b6af4e890ad49327c02e60b53d6a535ba740],54187,1
0x2fbf09eda1cdc44af18b84b356ce08ca91967866,0.62732596,1,[],61583,
0x4e6859540db0b68226015a6e66726f598d230031,0.6272824,2,[0x75663d5d96d57059f578f4be8f58dd92e05ec23e],3992,2
0xfcfee91fc4b2c8dbb0e79c2b1a1b4c8b80c749b0,0.62728184,1,[0xb87cc129f68dbfc16b95583a35eec28abeeaa4ca],0,1
0xef8794326dabdae21afe90fbef19915a2e22c937,0.62683697,16,[0x27eb7ad2e746eacf334b9687663f2f00903bb17d],371,16
0xbe9dd9b83bca645526dada1addcde293c8fb0081,0.62681633,1,[0x19a130796c0ff05d736c89ee8cbc2361b6bf8362],3705,1
0xb1cc0bc86c8e492714b7b2954085214971a13959,0.62676075,7,"[0x78624992996ea68cb030fadb6232db8e5a4b469b,0x56a0bee3a51f5c94a8929cfbcdacd4ce8e49c1b2,0x32d71e6035f5bed162a76af32a2a7f89eeff62f3,0x4264a159b7ffa7127db67e4e8e537a5439ed682f,0xe664d41e7eca283b921e65a548fbeb8ae9da3336,0x7d92c0853ea6d50528b50f3f005fc56d7263492c,0x249f51e818edb5b5797bc6f9b640da9727e56596]",144941,7
0x95eb62e50c20733342f9d4424a717d3a2d33d7e5,0.62675343,2,"[0x282eae1a738641767e4a90cbe813fa27175f45d1,0xf1051b74fb37800fda14c894a72f56912fb32e2c]",51426,2
0x4e192f6a6a3aff6b72eb7af3620a9b3f13e165a0,0.62661767,1,[],560,
0xa001d0100ef12beca980be2c78c245b81cf5b053,0.6263582,3,[0xa001d0100ef12beca980be2c78c245b81cf5b053],42275,3
0x414ba351c9e2555cd2c583e7b1f853b2d000c1fa,0.62634665,1,[0x414ba351c9e2555cd2c583e7b1f853b2d000c1fa],142126,1
0xd773010841b10834d4d81803ce56c35e18eef790,0.62633884,1,[0xd773010841b10834d4d81803ce56c35e18eef790],111654,1
0x975bdbfaf20a471d0dd7fd6373d7ecbe369d87ba,0.62627385,10,[0x10052bdd9fb16becd7f241b94da23285067bcd5c],0,20
0x9209b16fe74d16c2f395cba0d4fa85d899bd603a,0.62605597,1,[0x9209b16fe74d16c2f395cba0d4fa85d899bd603a],0,1
0x0a2f88072abb05f6b2317d7229baf042ba0590d4,0.6260225,5,"[0xc01cebf1e28844d6fb2ba0f247f3a9acb94ec30a,0x5ee5a3cb30c440b68bd1eff3953a10c69eae0a69]",150934,9
0x003c07607d636a41d84b3f1856ea9e0506e3b367,0.6258169,1,[0x003c07607d636a41d84b3f1856ea9e0506e3b367],153383,1
0x11b176213e66b54c015e7d426a78f5a8137d265b,0.62575021,14,[0x11b176213e66b54c015e7d426a78f5a8137d265b],0,14
0xa851d80327251e11c28b53c2e1cfbe51c8f77f80,0.62568235,1,[0x77d937225335984fae816ae0f099de1ee63afec0],68711,1
0x6d7b3a573febe0d972e762a34fbdc22644bf7b46,0.6254518,1,[0x9d96d91b39c4c1f5c15fa19da6ead1e29ae25261],0,1
0x1d6c042242b72fe64402c203b729cabf88bf8faf,0.62533814,1,[],19508,
0x345983c725c2bc5d23d8cdc3bf82fce257ec2c14,0.62530500999999994,1,[0x345983c725c2bc5d23d8cdc3bf82fce257ec2c14],66053,1
0x9be96a6e861d2e5aff1fe0738bed664b6f0b543e,0.6252642,20,[0x128210eaaca1af6cad8c02b343e6de63d36d8f02],11609,20
0xcbb3faf22cfa57a2c4e12a1f1567d9d331439c6f,0.62504080000000006,1,[0xcbb3faf22cfa57a2c4e12a1f1567d9d331439c6f],0,1
0x071dbf5d174d2925b884179cb7a692766a0ee259,0.6248542,1,[0x170e5dab81e62984fb5697670248f14ecc11acfe],37024,7
0x9e47e25ea36fca74b753889676daa6fef1c511ed,0.62455034,1,[0x974fc48287fcd852625bd9e29ddf068942fc0cbe],162102,1
0x47d70d729c6efd464cc49ebb6f4ee240219ecb9e,0.62450516,1,[0xe242caaef0de029bf6db8c14935632038ee5f31d],0,1
0x345500b0341f24dc80a51716c8072074f78ff36c,0.62433762,1,[0xf9096ce78b3d8a0e815278d1e221ecd68e1bd1a3],62659,1
0x9c093a0b57660de3176fad63d9f9e52fb1c33a94,0.62410755,1,[0xf88b5877239d3fc0f580612476900e3b8b28e1d3],0,1
0x53fecf0779872fd5648f87898da170f14b51c966,0.623983644,1,[],13729,
0xb4413102a26d726dc4dfdc4dac996c08a2ee3ccb,0.6235163,2,"[0xb4413102a26d726dc4dfdc4dac996c08a2ee3ccb,0xa4dfc27b36d3b8476f133ebdeab835522df928eb]",142819,2
0x2ea45832ebaffad48cc108556cd61c1278069ad0,0.62334067,1,[0xe52bfe5312289731a74400e3e87b5977cad8a390],11997,13
0x3ee4361b72c7ecac056f2dfb32449b142d937675,0.623305656,20,[0x3ee4361b72c7ecac056f2dfb32449b142d937675],49074,20
0x87db27ac8459ab6602f7a6155b48f6b184065da0,0.6232827,1,[0x8352cd28ed188822d9bf5bf63df974f1f2e510df],20954,1
0x92522400c8882921cc1ee5ede198ea1fbe8d8d4a,0.6232372,3,[0x5ac91cf5cc7d783d4cf2c39a3fa410b0a06aac79],165169,4
0xd4b0625e65f7d0b417b6386421af629923d3f5f9,0.62309475,21,"[0x3834190ef41da911b3a2bb43c5d21c21416784be,0x56bcce4ed2436b53eccae4c3d1326974219d4c64,0x528ceb1ba16039d6f0525c826059bd92d35e66b2,0x349da605aa1b02968064fd94c3aca538cf211246,0xd6107b64364d6c45eea7c56e4251090cd14c0521,0x32bce9c3778504366c33635151b8ba9714048bc6,0xfea7a8793d74346bed8ccfb8b103b34b8af8e3b3,0xa0b72da842f6a90fda86ec23f1aaa8d98354b991,0x39d92561937a7ed1993b29778245a69759bac20c,0xa79d8a50cf4ac970ac641529c14651f91ebee6d9,0x864e652ac6415267101132c711b56f44188e1bd0,0x18443e9483c37c774d2ce890b542e17c633e80c7,0xc4801a8928746a0878646427eccfa268b07e0446,0x968704be5cc6d20413800713189f406b2e284fb0,0x0578111f676d0f6c5525682764a6b5de5e3246b5,0x57efb9fcf04869071e715274773e01daaeae80ab,0x4e1a4243462b8858951aa32413ea6f6518fd7fc2,0x330bf7b345fb5b13fa7d44f1f7c1f5e19ece923e,0x12f54c2ed536f0b27a3d561657bca2b93b46838d,0x9d5f14229761897ce5b6cfe9de1da72d1017b69d,0xccca9721306d5da9f72d7f0f3b89dffeffb19f96]",92754,21
0xcb03cf6deae823edd699ca5a9958b5de69b46493,0.6229796,1,[0xcb03cf6deae823edd699ca5a9958b5de69b46493],17881,1
0x8f4fd22d9dfe6c811c7e16eb47fe36e5ea43f198,0.62297748,1,[0x4dff7019b69dcb05968288c5585dfa8897f659e5],0,1
0xf3dcce0102462587dd36fc7d695609d7a20fc825,0.62274725,1,[],17260,
0x060e727ee0c7ac658e8527869ff2c72a50840845,0.62270405,1,[0xf0291f920bd90ea762e58b3d993ee49558aed58b],52138,1
0xd8123d41265857924a0443b33b81d4537df8a896,0.62258375,1,[0xbb9650a4ee2b5629650896fe57b246af69992b35],130920,2
0xe89be20b9c4bbe817b50386979876f54bb3c261f,0.6224923,1,[0x8a59e5142b60150c1831f24e297295a14c40d680],6198,10
0x71ef8693e0c5991414f56fced27656d958d86a90,0.62234557,1,[0x3b29a38b96a22d09ce36fe2d84e3fa44da62e83b],154646,1
0x37801c93b83d3522a810b6eaa4d964ba253ec7fa,0.6222979,2,[0x18c047154330057dd71031460b6c0318fd47a6f7],2003,2
0x95e88665e844d38c7bb7787a85a9fbb5c2038f7d,0.62217307,20,[0x95e88665e844d38c7bb7787a85a9fbb5c2038f7d],79510,20
0x174e59b5dc696a130a0c5325fe21ed8b253e9175,0.62204735,1,[],0,
0xef4b0edf42e8aa12301a310550bc40fbddf1eab7,0.62203154,1,[],14592,
0xd95f3b6411e1013dfa19917731d399423f9b5629,0.62181824,3,[0xd95f3b6411e1013dfa19917731d399423f9b5629],30121,3
0x944bcccea19299aad5dcfb3ac502af350a8edc02,0.6216933,2,[0x6f0a3cff9514bae0b86ac300e72a1b9986074b35],21242,2
0x326e9b471bda976fd9764bb3cc0c36f2586356e1,0.62168485,2,"[0x92f971a62000cbf0e9810993d2ee165e30e8be6e,0xa6ded4252ab90f91781d10ad5a30d81ad9b3ec7b]",82166,2
0xbf9c65d580838762932405157cdbac99c828a8ec,0.62161591,1,[0xbf9c65d580838762932405157cdbac99c828a8ec],145964,1
0x17a50f2ce6549594599da11d9a53535e3253523d,0.621564165,1,[0x6f641d0f49ef272f22ee8517dc0c65ad88ce366a],0,1
0x4a6a27f263480b11f80a2039cbf0021fd48eec9a,0.6215584,1,[],6922,
0x138b224a1f44fa6a7273c11de11a866da2c9a4d2,0.6215173,2,"[0x1dbdab615f4b02076ca8bb7e6ffde2da6cc9613f,0x6986d15a192ca2d6b63894f306cff501f61c0a4b]",4078,2
0x903628bf8e703766277279ca8eb7bfb5e32107a5,0.621457264,10,[],0,
0x452d545ea9fcf6564370ae418bce49404994bd3f,0.6214001,2,[0x3f0402c968bb4176d7571dc0822fd276bf8b8a9f],57166,2
0xd3d0ac5caae16e2490cf2005cad746d7e6f7f8b5,0.62133986,1,[0xa5cb6b91932892968ae22865290385076561c714],155369,1
0xa74182cb3b3fa0867d94971918b2748017c85ff1,0.62109515,45,[0x01c18e11c8033616296b6dd029155487e1a873aa],121807,45
0xf30fbf7a57812a698832f4f900690fe7e92e151e,0.6209683,23,[0x4e71be217988d551eac4465bc40f330b8a2864dd],145815,24
0x3ed588a3de7251e4064ff05bf5c8652f628c88b3,0.6209307,3,[0x3581cc3eaa2c83873b7c9ea3441bb75616f94dbf],19418,3
0xd32acb91a754e3a5dbb2ce4c162d2d08c1a960f1,0.6209081,3,[0xe6bd0c84084eadb48fea97ea2f218f458c540413],46049,3
0x1ed03b960839e5ab0e2b761322a4da1088ff98ef,0.620852,1,[0x1ed03b960839e5ab0e2b761322a4da1088ff98ef],18168,1
0x40d1f7b83e1b39b0d01340a2f7b10f2a2fc78d09,0.62053657,16,"[0x46b2787cf14cd91a68a2981944859d2c853dde9b,0x8879dd7678ac4b8847e13852c4dfa1e3ee953aff,0xfeb14eb1a3247a4125ba72a5f2df0fa06a5d87d3,0x69da7f48a0ff5069edcfd4eb450c6b624cbbd83b,0x05d964a37128a8e0f2e7ec79e054e72d1e01319e,0x740239f1aa2cb413190642b0df0b4bb7d46c0ede,0x0a6d882f54342dcd3c1cd48ced390ac0c1403dfd,0x7d6d3175513df22ba7de1aa8dcd096d312a2166e,0xcb11ac6a60cec228d58653181eb32702a1b30f44,0x9c91159cb6c512f0331bb033b3f0db1f8958bc96,0x0886f048b4d48bc79ba68e7ea19685b5a7e6fb1e,0x39dc9dec3b08a812dbd1e50e30c1d9d9d9e23bc4,0xd5fb14be592e3d90995c977c8e52fcd762514880,0xf80ad91be2a9b57f7263cba4114bce5955594fdd,0x3c4eafabbfd592539da6393d035253cf22664d88,0xf67f9255ea48827bc7c24bdf1368c32704d2b351]",105456,16
0x01d9abcc0db5a18df6b75b3a3745779cd2c674e3,0.620380245,49,[0x01d9abcc0db5a18df6b75b3a3745779cd2c674e3],0,49
0xa4186193281f7727c070766ba60b63df74ea4da1,0.62033745,19,"[0xface69a5501b0979f10aedb18aff70de504ced32,0x4e7c026b6affedd19fbff796326e5774fa578c18,0xface69a55e3476decbdfd98c44a1fb0716658a49,0xa3a14b5dfe2536124c4dfac8bcee71c56ed8f962,0xbbbb0018a442b195c71d3baedc7b39915b77bfdf,0x888800cdce2d74474bd015612aeb49fd8924d935,0x777700681af5e381d544dcbbe77cad320b01ac3f,0xe95001988ac4e02fae798f338b74d63a062eb76a,0xeeee00bec68aaea34b6b9535a0fe940089a8e700,0xdddd0036cbeb0a11af1861d0ed526040722e293e,0xaaaa0096cc04cb15416d3c2a8c9d6705784d4488,0x444400cc2beb6e72d85b843dfe7b269e6bd541b2,0x00000000a5ab1601ee39d36cbc898250f1db6fda,0xcccc0044e5d18e8d688cb071224d8869995ab3f0,0x66660077f1a6c6e6d523e3bad06369ba00e422ff,0xface69a55082e5d137b2207a112e10e887206157,0x99990055fc67bd67456caff1aff9aa1909142224,0xffff00eb3c6bc7a371f926a35dceadac72112999,0x555500bb8d859db6f5dd86b0c2240b9f86bf6781]",131230,19
0xfdcec3a68b06722c4ff03bbaba7af8ec7855233a,0.6202911,1,[0x0cc9235b6a16d2b6f05bd069bb5a74e1ed93acf4],90344,1
0xb39498b78c0d426e8c54571de9ba6dd750a2cb3a,0.62015401,1,[],115964,
0x4592910464beee6e5d7dad49aecea44e71ada6b9,0.6200427,5,[],0,
0x860e97a80aa95b77994da7cc463044b6525a7e80,0.6197986,1,[0xbe666a45286885e92b5fe24a396898e6ea0feb09],0,1
0x6108af383952d8c39bdc0cfdf10da0acd21759a4,0.619791634,1,[],92264,
0xf189faca5b61a9f58c50f1efc4c31b8b883bba3f,0.6197727,1,[0xa9aea47fce71b9ab984e462f8f8922ab047418e4],24554,10
0x2a44ff96049ebca407ebb8d7ad0858e4c8473088,0.619746536,16,[0x3bc07393f8f42b3819017480e33ee71da7fb5c54],49511,16
0x07c1c9d6e87d08f3292d59ce3e363b4cffc954b7,0.6197,1,[0xfa41f14b0698d4b18b5755ff1691a75ada7fdf17],92350,1
0x0793604c9e225ebebad72ba2eeea646c77b7a0e9,0.61968,1,[0xad6998980e303d231c1481a63d39bce9c054e6d2],1202,1
0x3468135a20c1bfb45d319e9861f11a91609e2c6f,0.61961869,2,"[0x4e8a08a743e2811db4059255e2727ea8736279d0,0xd6da63abe4dc249a4158153c2c2bd9d3dde34751]",90471,2
0xf2b92857da15e98c7cce3be4c67f3d9efd6f0528,0.6195739,1,[0x21c823d8f40cc24f6660c30e08720499bfe936ef],0,1
0x8c95455dcbd64fd486f11b435820eac8f1dce2a6,0.6195053,42,[],40815,
0xad999c7ec97be966dbe3ecc2ef969527635f44f1,0.61945766,1,[0xad999c7ec97be966dbe3ecc2ef969527635f44f1],6158,1
0x836e02c0cb949284bf8166d33a5d2dee98ecb391,0.6193875,2,"[0x82d5f649639478563173c91988f2e3b8b2049319,0x6809359aa2aeae06ba6df05f44cfba5b5a4542be]",89935,2
0x6ae611869a3aa5c3b0201c69015431f141d720ff,0.61926746,2,"[0x9db415a25d95d3154c880990216ae1e00bec0c60,0x6fbe4f4c0015f725e6c183ff9cd740243d7e9d54]",89798,2
0xe1f6a18f33aad9deaa17aacac32447d045568543,0.619174704,1,[0x1142c7804cc2e9dc0a995b6b4a5b27300e3bc252],113415,2
0xe3ab4d07051dedc4a08c03adb28d7d8d1341c99c,0.61914425,4,"[0x09a6379d023ff37ef534076d1de3326d476b2572,0x1221e2d2c7d6b41383f808a5354fa0ed68ab6bb2,0xc099ed6c64e6e3ee9a99bed15160941d815c0216,0x21ec83e93fede3da37bfee7fea31aca8b5fce2bb]",52000,4
0xfe95d15282d7ba8ab89e9190148eda35c1c8ceef,0.61898680000000006,2,[],14422,
0x6f3f8c227438182a8140ff921474518400468815,0.61896053,24,"[0xd7f713ae54c7929ead7fb152d54cdedd0843d4ea,0x3259e6f215ce7b73d2894cbc4f87b47452ba4d89]",54687,26
0xde33e6f857fa583b7450799f6dba3bc0c6268191,0.6188708,1,[],98153,
0xc0dff42a9ae672886ab8bc36f04dc418865f6416,0.618829966,1,[],12771,
0xb0de8cb8dcc8c5382c4b7f3e978b491140b2bc55,0.61880344,1,[0xface69a5580e971d3c104f685e3f220695fbb906],47163,1
0x5133025d05cbf2a1c9b8f43ed81ea248a807f881,0.61848664,1,[],1564,
0xd4ca5d8aa20f2e814c0db1bc9d4e0d85695606df,0.61840434,1,[0xb76f38b3c6ae03c3ca49dd685d784d0aa6ccda73],0,1
0xa17a33ded5f63a61215027062ffc31728220cea6,0.6183293,1,[0x9e829b260ae5cca9fb0ce0e5cad7a1fb05b84abc],125168,1
0xf04964154e25c00b8541954edb39eff4d2113213,0.6181761,4,[0x51b28e37a6029c4045677f70a419af8283799989],51718,6
0x62d4f78268e01d3c480cbf27897edb4cd563f743,0.6181519,8,[0x6a9cb187ae90017edb501ccd1a7c2e69611d23a0],56697,8
0xd82c1ac85beb6a44751a4e6fde8200086f48312c,0.618088,4,[0xc83b0e32ace5053ff89e5675b504ffa67f63198d],2685,7
0x22436799703db804aed5d4c3aa96168c0974a5b4,0.6180539,2,"[0x3ebe60dd5c9dd763b6e3756b77ea9f34d405a67a,0x654d29c88b68a4e0ec5e820cdf597ea563efb439]",82894,2
0xb4e7be48d62a6328a2ed046668d5887701379bba,0.6176414,1,[0xeee1d2b3b425cc5c4df0cce4d4cdeb8ac80ba99f],558,1
0xba49780883623ce9aa9d1d49ad3b7cdf9d7d53ca,0.61762252,15,[0xba49780883623ce9aa9d1d49ad3b7cdf9d7d53ca],117487,15
0x89dd8d4882389ff460183acde95b151214f85937,0.617579505,1,[0xb19596d71f41bb462f2341bd32645f831f28ef8b],0,1
0xdd3323b0057ad44a308312836a92d4a0491c0c08,0.6175625,1,[0xdd3323b0057ad44a308312836a92d4a0491c0c08],130856,1
0x75e1259fdb6f561caeeb80a26489b127a6d43de0,0.61755614,21,"[0xabc18c17255c679d09c86b8f315c26649b2a25d3,0x45917aca49eb99b7d9130897a2e1daf5051e1cab]",3215,24
0x9c9e7e6ef247d80ce6e4ded2a9911b4746543e28,0.61754619,7,"[0x7329da6883ef0bda8146caa2252d0136f5019a79,0x511423fe4e9bb81c4dc116590510455d39c186cc,0x582f7fdfba0674839bb892d220f84cfe3058bf66,0x79cb992b08e1e81dede6721bc03e1fd498e1a041,0x65ec3da198388a97f02d36157d2dd3f6af8915e0,0xd1905c5423e512ac764fa7a5f0f2fd2d1df0d93c,0x0d90e9f14195b09d00f5edf8400139792915eba8]",127264,7
0x7ffb70df746c8a7fb6bc10b7615a811af6d8ea08,0.6174822,1,[],0,
0x2a485bf30f28bcd8fcb6c6124092d18312b594b5,0.6174448,1,[],0,
0xd2f6bfcdc308a97367fa546ad7fc667a0dabe763,0.6171954,3,[0xd2f6bfcdc308a97367fa546ad7fc667a0dabe763],150834,3
0x23c89dbbd310639836c088045fff2b8ee17c507a,0.61710495,1,[0x18dc6226e1206c16b38facad107b30c11da11248],1520,1
0xf0ce289871663844b06cd24394f1da7e9ec4436d,0.6170735,1,[0x85f7485aa241abffc112b5283fd91092a7c98b20],28296,2
0xe683c725f2c84c18fe4b2745f3c29fa91d6dbd8f,0.61698246,2,[],0,
0x7afe42eeb24c536ba10dd5ff1f05a5abfbd1390d,0.61697976,2,[0x23a5d4177b561c8185abd5dfcadea131d02926ab],47453,2
0x4002dacdad5cb6ac5a6ab469b5ea0fe1737a7f45,0.6169329,1,[0x69b00b69a212c1a2cde061ff92bb0b0ffcd9edb7],122427,1
0x3de862bc1ae826ee98944a4cd2a8b6c0c22eb7e0,0.6169007,2,[0x3de862bc1ae826ee98944a4cd2a8b6c0c22eb7e0],84121,2
0x0fabe330fda1ab2ff486b5e777f7e1ba9f7a627e,0.61675626,1,[0xde5bf98a1dfa7233f8fe5922475044b8f0d26343],24557,10
